BlockType,DescriptionType,SentencePosition,Phrase
MONUMENT,outside,third,"A lone raven perches on the top of the monument, watching the surrounding area with cold, indifferent eyes."
MONUMENT,outside,third,"The monument stands stoically, enduring the ravages of time and weather, a silent witness to the past."
MUSEUM,inside,first,"Empty display cases line the walls, their glass shattered and frames rusted."
MUSEUM,inside,first,"The halls are empty, with old exhibit cases overturned, and dusty remnants of artifacts scattered across the floor."
MUSEUM,inside,first,"Faded display boards hang on cracked walls, and broken glass litters the floor, a stark contrast to the museum’s former glory."
MUSEUM,inside,first,"The museum’s interior is dark, filled with the smell of decay, with tattered paintings and broken relics lying in heaps."
MUSEUM,inside,first,"Old museum exhibits lie abandoned, with dusty skeletons of artifacts once on display, now long forgotten."
MUSEUM,inside,first,"Once grand showcases are now empty and shattered, with the remnants of what was once a place of history scattered around."
MUSEUM,inside,second,"The grand staircase is covered in dust and debris, leading to nowhere."
MUSEUM,inside,second,"The museum’s interior is filled with broken glass, empty display cases, and the remains of the exhibits that once told stories of the past."
MUSEUM,inside,second,"Dust covers the floor and walls, while shattered relics and disheveled exhibits serve as silent reminders of a forgotten time."
MUSEUM,inside,second,"Old artifacts sit in broken displays, with a strange stillness in the air as remnants of the past sit abandoned and untouched."
MUSEUM,inside,second,"Faded posters line the walls, and the dim light filtering through broken windows casts a melancholic glow on the desolate exhibits."
MUSEUM,inside,second,"The walls are cracked, and forgotten artifacts lie in piles, covered in dust and cobwebs, the once-pristine exhibits long gone."
MUSEUM,inside,third,"What few artifacts remain are broken and scattered, relics of a time long past."
MUSEUM,inside,third,"The once-grand exhibits are now in ruin, with shattered glass cases and remnants of old relics scattered across the floors."
MUSEUM,inside,third,"The air is thick with the smell of mildew, and old museum displays sit in ruins, telling a story of neglect and decay."
MUSEUM,inside,third,"Broken sculptures and abandoned artifacts fill the halls, the dusty remnants of history now left to deteriorate in silence."
MUSEUM,inside,third,"The museum is eerily quiet, its exhibits rotting away, and only the faintest echo of what once was remains."
MUSEUM,inside,third,"The dim light from shattered skylights casts ghostly shadows on the remains of exhibits, where history now fades into dust."
MUSEUM,outside,first,"Massive columns flank the entrance, their surfaces chipped and weathered by time."
MUSEUM,outside,first,"The museum's grand entrance is overrun with vines, the doors slightly ajar, hinting at the forgotten history inside."
MUSEUM,outside,first,"A large stone archway marks the entrance, but the once-polished marble is now chipped and covered in moss."
MUSEUM,outside,first,"The museum’s towering structure is weathered and crumbling, with faded inscriptions barely visible above the entrance."
MUSEUM,outside,first,"The museum's facade is cracked and broken, the once majestic building now a shadow of its former self."
MUSEUM,outside,first,"The large columns at the front are half-collapsed, and the grand doors hang loosely, waiting to fall apart."
MUSEUM,outside,second,"The building is overrun with vines, its grandeur hidden beneath nature's reclamation."
MUSEUM,outside,second,"The museum's exterior is covered in ivy, with the shattered glass of the entrance revealing a dark, desolate interior."
MUSEUM,outside,second,"The once vibrant building is now a hollow shell, with broken windows and rusted gates guarding the entrance."
MUSEUM,outside,second,"The façade of the museum is faded, with old statues standing guard, their features eroded by time and decay."
MUSEUM,outside,second,"The exterior is silent, with a tattered sign still barely readable, hinting at the treasures once housed inside."
MUSEUM,outside,second,"The broken museum walls stand against the wind, a testament to the time and decay, with no one left to admire its former grandeur."
MUSEUM,outside,third,"Statues outside the museum are broken and worn, their features barely discernible."
MUSEUM,outside,third,"The museum’s stone walls are worn and cracked, the remains of once-beautiful sculptures scattered in front of its entrance."
MUSEUM,outside,third,"Shattered windows reveal empty halls, the grand pillars now cracked, with remnants of history buried under layers of dust."
MUSEUM,outside,third,"The towering structure looms in the distance, its grand design still visible through the broken and deteriorating façade."
MUSEUM,outside,third,"The iron gates are rusted, barely hanging on, while the walls of the museum show signs of battle and time’s cruel passage."
MUSEUM,outside,third,"The museum stands desolate, its once-proud architecture now collapsing, but fragments of its grandeur still peek through the decay."
NECROTECH_LAB,inside,first,"The air is filled with a faint metallic tang, mixing with the acrid stench of chemicals."
NECROTECH_LAB,inside,first,"The sterile walls are streaked with soot and age, their once-bright sheen dulled to a grim gray."
NECROTECH_LAB,inside,first,"Dim emergency lights flicker, casting long shadows that seem to move on their own."
NECROTECH_LAB,inside,first,"Broken glass and shattered equipment litter the ground, crunching softly underfoot."
NECROTECH_LAB,inside,first,The air is thick with the acrid scent of chemicals and decay.
NECROTECH_LAB,inside,first,"A faint hum of residual power resonates through the facility, a ghostly echo of its former function."
NECROTECH_LAB,inside,second,"Rows of overturned lab tables lie scattered, their surfaces marred with deep scratches and burns."
NECROTECH_LAB,inside,second,"A shattered terminal screen flickers weakly, displaying fragmented lines of code. "
NECROTECH_LAB,inside,second,Spilled beakers and chemical stains tell stories of experiments long abandoned. 
NECROTECH_LAB,inside,second,"Torn wires dangle from the ceiling, sparking occasionally in defiance of their obsolescence. "
NECROTECH_LAB,inside,second,"Empty containment units line the walls, their shattered glass doors hinting at what once was held within. "
NECROTECH_LAB,inside,second,Tables cluttered with shattered vials and rusted instruments hint at long-abandoned experiments.
NECROTECH_LAB,inside,third,"The room feels alive with a malevolent energy, as if the remnants of old experiments are watching."
NECROTECH_LAB,inside,third,"You feel a sense of unease, as though unseen eyes are watching your every move. "
NECROTECH_LAB,inside,third,"A forgotten clipboard lies on the ground, its faded notes barely legible in the dim light. "
NECROTECH_LAB,inside,third,"The sound of dripping water echoes through the silent halls, a rhythmic reminder of time's passage. "
NECROTECH_LAB,inside,third,"Scorch marks on the floor suggest a violent incident, their patterns speaking of chaos and destruction. "
NECROTECH_LAB,inside,third,"A solitary chair sits upright in the corner, its placement eerily deliberate among the disarray. "
NECROTECH_LAB,outside,first,"The building’s metallic facade glints faintly, corroded by years of acid rain. "
NECROTECH_LAB,outside,first,"Overgrown vines creep up the sides of the facility, their tendrils invading cracks in the structure. "
NECROTECH_LAB,outside,first,The once-imposing structure looms like a skeletal reminder of technological ambition. 
NECROTECH_LAB,outside,first,A faded logo barely visible on the front entrance hints at the lab's corporate origins. 
NECROTECH_LAB,outside,first,"The compound is surrounded by a broken chain-link fence, with rusted warning signs flapping in the wind. "
NECROTECH_LAB,outside,first,"The building looms against the skyline, its sharp angles cutting a menacing silhouette."
NECROTECH_LAB,outside,second,"Broken security cameras dangle uselessly from their mounts, their wires swinging in the breeze."
NECROTECH_LAB,outside,second,"The large, reinforced doors stand ajar, one of them hanging loosely on rusted hinges. "
NECROTECH_LAB,outside,second,"Shattered windows reflect the dim light, their jagged edges framing the void within. "
NECROTECH_LAB,outside,second,The surrounding area is littered with discarded equipment and empty chemical canisters. 
NECROTECH_LAB,outside,second,"Crumbling concrete pathways lead to the main entrance, their surfaces riddled with cracks and weeds. "
NECROTECH_LAB,outside,second,"A dilapidated security checkpoint stands near the entrance, its roof caved in and consoles smashed. "
NECROTECH_LAB,outside,third,"A faint trail of footprints in the dust suggests recent activity, though the source remains unseen. "
NECROTECH_LAB,outside,third,"The occasional clang of loose metal echoes in the distance, carried by the wind. "
NECROTECH_LAB,outside,third,"The air carries a metallic tang, a taste of oxidized machinery and chemical remnants. "
NECROTECH_LAB,outside,third,"A toppled satellite dish lies near the building, its wires frayed and sparking intermittently. "
NECROTECH_LAB,outside,third,"Crows circle above the compound, their harsh cries adding to the desolate atmosphere. "
NECROTECH_LAB,outside,third,You can’t shake the feeling that this place holds secrets better left undisturbed.
NIGHTCLUB,inside,first,"The dance floor is cracked and dusty, with broken mirrors reflecting the emptiness."
NIGHTCLUB,inside,first,"The dance floor is empty and covered in dust, with the once-vibrant lights now broken and dark."
NIGHTCLUB,inside,first,"The nightclub’s interior is eerily silent, with old speakers cracked and the walls covered in graffiti."
NIGHTCLUB,inside,first,"The floor is littered with broken glass, and the sound of broken music equipment echoes through the empty club."
NIGHTCLUB,inside,first,"The once-crowded dance floor is now covered in dust and debris, with flickering lights casting an eerie glow."
NIGHTCLUB,inside,first,"The air smells stale, with the remains of broken furniture scattered around, and the dance floor left silent and empty."
NIGHTCLUB,inside,second,"The DJ booth is smashed, wires and equipment strewn across the stage."
NIGHTCLUB,inside,second,"The walls are covered in peeling paint, and the floor is littered with remnants of the past, from broken bottles to old records."
NIGHTCLUB,inside,second,"Old disco balls hang from the ceiling, but the dance floor is empty, the once-lively space now abandoned."
NIGHTCLUB,inside,second,"The empty bar stands against the wall, with dust-covered bottles still behind it, as the broken sound system lies silent."
NIGHTCLUB,inside,second,"The air is thick with the smell of mildew, and the remains of old club equipment litter the dark corners of the room."
NIGHTCLUB,inside,second,"The empty nightclub feels like a forgotten space, with broken furniture and abandoned drink glasses scattered on the floor."
NIGHTCLUB,inside,third,Empty bottles and tattered furniture are scattered throughout the shadowy space.
NIGHTCLUB,inside,third,"The nightclub is dark and hollow, the remnants of a loud and lively place now nothing more than a ghostly shell."
NIGHTCLUB,inside,third,"Broken glass and overturned chairs litter the floor, while the remains of old decorations hang loosely from the walls."
NIGHTCLUB,inside,third,"The air is thick with the stench of rot, and the remnants of what was once a lively space now serve as a silent reminder of its former glory."
NIGHTCLUB,inside,third,"The nightclub's walls are cracked and peeling, the dance floor covered in dust, and a few broken lights flicker above the emptiness."
NIGHTCLUB,inside,third,"The once-glamorous interior now lies in ruins, with overturned tables, broken bottles, and a faint scent of stale liquor lingering in the air."
NIGHTCLUB,outside,first,"The neon sign flickers faintly, casting a ghostly glow over the desolate street."
NIGHTCLUB,outside,first,"The nightclub’s once-glowing neon sign flickers weakly, casting an eerie light on the crumbling exterior."
NIGHTCLUB,outside,first,"The nightclub’s entrance is covered in graffiti, the bright neon lights long since burned out, and the door hangs loosely on its hinges."
NIGHTCLUB,outside,first,"The nightclub is a dark silhouette, with shattered windows and a flickering neon sign that barely works anymore."
NIGHTCLUB,outside,first,"The exterior is covered in decay, with rusted metal framing the once-vibrant neon signs, now dim and barely noticeable."
NIGHTCLUB,outside,first,"A faded neon sign barely illuminates the abandoned nightclub, while the door creaks in the wind, almost ready to fall off."
NIGHTCLUB,outside,second,"Graffiti covers the once-glamorous facade, obscuring its former vibrancy."
NIGHTCLUB,outside,second,"The once-lively building stands empty and abandoned, with broken windows and cracked neon lighting that no longer shines."
NIGHTCLUB,outside,second,"The nightclub’s exterior is dark and lifeless, with only the remnants of the past clinging to the decaying walls."
NIGHTCLUB,outside,second,"The street outside is eerily quiet, the nightclub’s facade dark and dilapidated, its former glow lost to time."
NIGHTCLUB,outside,second,"The exterior is covered in graffiti, while the entrance door swings open, revealing only darkness inside."
NIGHTCLUB,outside,second,"The darkened windows and peeling paint give the nightclub an abandoned look, with only the flicker of a broken sign left to hint at its past."
NIGHTCLUB,outside,third,"The doors are chained shut, with posters for long-forgotten events still clinging to the walls."
NIGHTCLUB,outside,third,"The nightclub stands like a forgotten ruin, its exterior damaged and its former vibrancy erased by time and neglect."
NIGHTCLUB,outside,third,"The walls of the nightclub are cracked and faded, its neon sign barely illuminating the ghost of what once was."
NIGHTCLUB,outside,third,"The entrance is overrun with weeds, and the crumbling facade tells of a place once full of life, now completely abandoned."
NIGHTCLUB,outside,third,"The nightclub’s exterior is silent, the remnants of its glorious past barely visible behind shattered windows and decaying walls."
NIGHTCLUB,outside,third,"A few broken neon lights flicker weakly above the entrance, hinting at a once-popular nightclub now lost to time."
PARK,outside,first,"The grass is overgrown, and weeds have overtaken the pathways that once welcomed families."
PARK,outside,first,"The overgrown grass sways gently in the breeze, dotted with wildflowers reclaiming the space."
PARK,outside,first,Benches with peeling paint and rusting legs line a cracked pathway winding through the park.
PARK,outside,first,"A dried-up fountain sits at the center of the park, its stone edges chipped and weathered."
PARK,outside,first,"The swings on the playground creak eerily, their chains rusted and seats covered in moss."
PARK,outside,first,Trees with sprawling branches provide shade over areas now overtaken by creeping vines.
PARK,outside,second,"A broken swing set creaks in the wind, and a rusted fountain stands dry and cracked."
PARK,outside,second,"A broken statue of a once-celebrated figure stands at the park's edge, now a perch for birds."
PARK,outside,second,"An old picnic table lies overturned near the remnants of a barbecue pit, long unused."
PARK,outside,second,"A thin stream of water trickles through what was once a lively pond, now filled with algae."
PARK,outside,second,"Graffiti adorns the concrete walls of a nearby pavilion, adding bursts of color to the decay."
PARK,outside,second,The distant chirping of birds contrasts with the stillness of the deserted playground.
PARK,outside,third,"Wildflowers bloom sporadically, adding spots of color to an otherwise bleak landscape."
PARK,outside,third,"The smell of damp earth and rotting leaves fills the air, mingling with faint floral notes."
PARK,outside,third,"A forgotten book lies beneath a bench, its pages swollen and stuck together by moisture."
PARK,outside,third,"Shadows stretch long across the park as the sun dips low, casting a golden glow over the scene."
PARK,outside,third,The sound of rustling leaves and the occasional crack of a branch punctuate the quiet.
PARK,outside,third,"A path leads deeper into the park, its end obscured by thick overgrowth and looming trees."
POLICE_DEPARTMENT,inside,first,"Desks and chairs are overturned, papers scattered across the floor in chaotic disarray."
POLICE_DEPARTMENT,inside,first,"Inside, old desks are covered with dusty paperwork and abandoned files, some of which are now yellowed and brittle."
POLICE_DEPARTMENT,inside,first,"The station's interior is dark, with the flickering light of broken bulbs casting eerie shadows across the walls."
POLICE_DEPARTMENT,inside,first,"The walls are lined with broken chairs and overturned desks, all abandoned in the rush to leave."
POLICE_DEPARTMENT,inside,first,"Scattered evidence markers and torn uniforms are strewn about the empty offices, remnants of hasty departures."
POLICE_DEPARTMENT,inside,first,"The interior smells faintly of stale coffee and old paper, with dust collecting on everything in sight."
POLICE_DEPARTMENT,inside,second,"The holding cells are empty, their doors left wide open, and graffiti covers the walls."
POLICE_DEPARTMENT,inside,second,"Faded police posters and old wanted flyers are peeling off the walls, barely visible under layers of dust."
POLICE_DEPARTMENT,inside,second,"A long-unused interrogation room sits dark and silent, the table covered in rust and the chairs long since broken."
POLICE_DEPARTMENT,inside,second,"A map of the city hangs crookedly on the wall, its corners curling and edges tattered from years of neglect."
POLICE_DEPARTMENT,inside,second,"The once-bustling hallway is now eerily quiet, with old, rusted filing cabinets lining the walls."
POLICE_DEPARTMENT,inside,second,"In the holding cells, the bars are bent and covered in rust, with shattered windows allowing the cold wind to blow through."
POLICE_DEPARTMENT,inside,third,"The faint metallic smell of old blood lingers in the air, adding to the sense of dread."
POLICE_DEPARTMENT,inside,third,"The air inside is thick with the scent of mildew, the dampness of the abandoned station seeping into the walls."
POLICE_DEPARTMENT,inside,third,"The faint echo of dripping water can be heard, adding to the stillness of the otherwise empty building."
POLICE_DEPARTMENT,inside,third,"Old photographs of police officers in action hang crookedly on the walls, their faces blurred and faded with age."
POLICE_DEPARTMENT,inside,third,"The long-forgotten dispatch room lies in ruins, with cracked radio equipment and shattered screens littering the floor."
POLICE_DEPARTMENT,inside,third,"The once-organized police files are now scattered across the floor, with papers crumpled and torn by time."
POLICE_DEPARTMENT,outside,first,"The building's facade is covered in grime, with shattered windows reflecting the decay."
POLICE_DEPARTMENT,outside,first,"The police station’s front doors hang open, long abandoned, with a faded badge emblem above the entry."
POLICE_DEPARTMENT,outside,first,"The once-imposing police station now stands crumbling, its stone facade covered in layers of grime."
POLICE_DEPARTMENT,outside,first,"The police station is dark and silent, its windows boarded up with old wooden planks."
POLICE_DEPARTMENT,outside,first,"A rusted squad car sits abandoned in the parking lot, its tires flattened and its windows shattered."
POLICE_DEPARTMENT,outside,first,"The tall fence around the station is bent and broken, with remnants of barbed wire hanging loosely."
POLICE_DEPARTMENT,outside,second,"A rusting patrol car is parked outside, its siren long silenced."
POLICE_DEPARTMENT,outside,second,"Faded blue and white stripes run along the building's exterior, now barely visible beneath layers of dirt."
POLICE_DEPARTMENT,outside,second,"A cracked police siren sits atop the roof, rusted and silent, an eerie reminder of days gone by."
POLICE_DEPARTMENT,outside,second,"The station’s front steps are cracked and covered in weeds, with the metal door partially ajar."
POLICE_DEPARTMENT,outside,second,"A rusting police vehicle remains parked in the lot, a silent witness to the years of abandonment."
POLICE_DEPARTMENT,outside,second,"The tall, imposing structure of the police station is now a hollow shell, its windows broken and covered with debris."
POLICE_DEPARTMENT,outside,third,The words 'To Serve and Protect' are barely visible under layers of dirt.
POLICE_DEPARTMENT,outside,third,"The air is thick with the smell of rust and decay, mixing with the faint odor of old gasoline from the vehicles."
POLICE_DEPARTMENT,outside,third,The sound of wind howling through the broken windows fills the otherwise silent street.
POLICE_DEPARTMENT,outside,third,"A lone crow perches on the broken sign, its black feathers stark against the weathered building."
POLICE_DEPARTMENT,outside,third,"The fading siren light spins slowly on the roof, barely illuminated by the dying sun."
POLICE_DEPARTMENT,outside,third,"Old police barricades and cones lie scattered around the lot, overtaken by rust and the passing of time."
PUB,inside,first,"The bar counter is dusty, with shattered glasses and overturned stools scattered around."
PUB,inside,first,"The bar is empty, with overturned chairs scattered across the floor and spilled liquor staining the counters."
PUB,inside,first,"The once-bustling pub now lies in silence, the chairs are overturned, and empty bottles litter the floor."
PUB,inside,first,"The shelves are dusty and bare, the bar top sticky with spilled drinks, and broken glasses lay scattered around."
PUB,inside,first,"The smell of stale beer fills the air, while cracked chairs and overturned tables are left in disarray."
PUB,inside,first,"The walls are cracked, and the floor is littered with broken glass, the once-popular bar now eerily quiet."
PUB,inside,second,"The air is stale, tinged with the faint smell of old beer and mildew."
PUB,inside,second,"The pub’s tables are overturned, and the remains of old bottles and glasses litter the floor, a testament to a time long gone."
PUB,inside,second,"The bar counter is covered in grime, with old, broken stools scattered around, and the air smells of decay."
PUB,inside,second,"The pub’s dimly lit interior holds broken furniture, old bottles, and the remnants of its past patrons scattered around."
PUB,inside,second,"The room is covered in dust, the once-bustling tables and chairs now abandoned and forgotten."
PUB,inside,second,"The bar stands empty, the old tap leaking a steady drip, while the floor is littered with debris and broken furniture."
PUB,inside,third,"Tattered curtains hang from the windows, barely blocking the dim light filtering in."
PUB,inside,third,"The pub’s interior is dark and eerie, the broken furniture scattered across the floor, and the air thick with the smell of stale beer."
PUB,inside,third,"The bar is completely empty, with the remains of old patrons’ drinks still on the tables and chairs."
PUB,inside,third,"The walls are covered in cracks, and broken stools and tables are scattered throughout the room."
PUB,inside,third,"The once-vibrant pub now lies silent, with broken bottles and overturned chairs littering the dusty floor."
PUB,inside,third,"The air is thick with the smell of stale beer and decay, and the furniture is broken, as though abandoned in a rush."
PUB,outside,first,"The pub's sign hangs crookedly, its once-cheery logo now faded and peeling."
PUB,outside,first,"The pub’s once-vibrant sign now hangs loosely, its neon lights long dead, casting no glow on the decaying exterior."
PUB,outside,first,"The exterior of the pub is worn, with faded paint and broken windows, the entrance door hanging ajar."
PUB,outside,first,"The pub’s facade is cracked and weathered, with a rusted sign swaying gently in the wind."
PUB,outside,first,"The pub stands silent and forgotten, its door slightly open, revealing only darkness inside."
PUB,outside,first,"The pub’s sign is barely visible behind layers of grime, the windows shattered, and the front door creaking on its hinges."
PUB,outside,second,"The windows are boarded up, with graffiti marking the aged wooden panels."
PUB,outside,second,"The building stands worn and abandoned, its windows shattered, and the neon sign is now just a memory of its past glory."
PUB,outside,second,"The pub’s exterior is weathered, the paint peeling away, and the once-bustling entrance now abandoned and eerily quiet."
PUB,outside,second,"The darkened pub stands empty, its broken windows and flickering sign a sad reminder of the past."
PUB,outside,second,"The pub looks lifeless, with graffiti covering the walls, the broken sign flickering weakly in the wind."
PUB,outside,second,"The pub’s front door is slightly ajar, and the faded sign hangs limply above the crumbling entrance."
PUB,outside,third,"A few empty barrels sit outside, their metal sides rusted and warped."
PUB,outside,third,"The pub is a shadow of its former self, with peeling paint, broken windows, and a sign that barely glows anymore."
PUB,outside,third,"The facade of the pub is worn down and weathered, the once-cheerful entrance now a dark and desolate space."
PUB,outside,third,"The building’s exterior is chipped and dilapidated, with the pub’s former vibrancy now replaced by decay."
PUB,outside,third,"The pub’s sign hangs crookedly, the doors ajar, and the windows cracked, giving a glimpse of the abandoned interior."
PUB,outside,third,"A faded sign and broken windows mark the pub’s entrance, with the building now covered in layers of dust and neglect."
SCHOOL,inside,first,"Classroom desks are overturned, with torn textbooks and scattered supplies strewn about."
SCHOOL,inside,first,"The school hallways are eerily quiet, lined with lockers that are rusted and half-open, filled with abandoned books and papers."
SCHOOL,inside,first,"Classrooms sit in disarray, chairs toppled over and blackboards covered in dust, as if the students left in a hurry."
SCHOOL,inside,first,"The air is thick with dust, and the faint smell of mildew lingers in the classrooms, where once lively students gathered."
SCHOOL,inside,first,"Desks are overturned, papers scattered across the floor, and the walls are peeling with age and neglect."
SCHOOL,inside,first,"The halls are dark and musty, with broken lights flickering overhead and the faint sound of distant creaks and groans."
SCHOOL,inside,second,"Bulletin boards display yellowed papers and faded posters, relics of a forgotten era."
SCHOOL,inside,second,"The classrooms are filled with forgotten textbooks, old chalkboards covered in faint writing, and empty desks that have long since gathered dust."
SCHOOL,inside,second,"The smell of mildew and decay fills the air, as broken windows allow the wind to stir the detritus left behind by former students."
SCHOOL,inside,second,"Old posters and bulletin boards hang crookedly on the walls, faded from years of exposure to the elements."
SCHOOL,inside,second,"The cafeteria is empty, with overturned tables and half-eaten meals left to rot in the corners of the room."
SCHOOL,inside,second,"The school's interior is crumbling, with cracked floors, broken chairs, and walls that are barely standing."
SCHOOL,inside,third,"The smell of mold and decay permeates the air, mixing with the faint scent of chalk dust."
SCHOOL,inside,third,"The floors creak with each step, and dust clouds rise from the broken tiles that cover the halls."
SCHOOL,inside,third,"Broken windows let in the sun, casting long shadows across abandoned desks and chairs, while the walls show signs of decay."
SCHOOL,inside,third,"The faint remnants of old graffiti and student artwork line the hallways, now faded and almost unrecognizable."
SCHOOL,inside,third,"The smell of rotting paper and mildew hangs in the air, and remnants of old textbooks can be seen scattered across the floor."
SCHOOL,inside,third,"The classrooms are ghostly, filled with cracked desks, peeling paint, and the remnants of lessons long forgotten."
SCHOOL,outside,first,"The flagpole stands empty, its base surrounded by weeds and cracked pavement."
SCHOOL,outside,first,"The school building is a once-pristine structure now weathered by time, with chipped paint and overgrown vines creeping along its walls."
SCHOOL,outside,first,"The playground is silent, with broken swings swaying in the breeze and scattered debris covering the cracked pavement."
SCHOOL,outside,first,"The school's windows are shattered, and the doors hang off their hinges, barely holding on to the frame."
SCHOOL,outside,first,"A large sign once proudly displayed the school’s name, but now it is barely legible, faded by years of neglect."
SCHOOL,outside,first,"The school yard is overrun with weeds, and the cracked concrete is littered with remnants of what used to be a bustling playground."
SCHOOL,outside,second,"Faded paint peels from the walls, and the playground equipment is rusted and broken."
SCHOOL,outside,second,"The school stands as a monument to the past, its once vibrant colors now dulled and chipped, its windows boarded up."
SCHOOL,outside,second,"The school's brick walls are cracked and faded, with remnants of old murals peeling off in places."
SCHOOL,outside,second,A sense of abandonment hangs in the air as the school’s broken windows and overgrown yard paint a picture of neglect.
SCHOOL,outside,second,"The school's exterior is scarred by time, the large front doors now missing and replaced by shattered glass and metal scraps."
SCHOOL,outside,second,"The playground is quiet, the swings and seesaws rusted and unmoving, surrounded by tall grass that has overtaken the field."
SCHOOL,outside,third,"The windows are shattered, with jagged edges reflecting the empty halls inside."
SCHOOL,outside,third,"The school stands half-collapsed, its roof caving in at various points, but still somehow holding on."
SCHOOL,outside,third,"The walls are covered in grime and graffiti, and the school’s front steps have crumbled away, leaving only a faint outline of what was once there."
SCHOOL,outside,third,"The old school bell tower is crooked and silent, its bell missing, leaving only the remnants of its once proud structure."
SCHOOL,outside,third,"The overgrown schoolyard is filled with the husks of old playground equipment, now rusted and abandoned."
SCHOOL,outside,third,"Broken windows and rotting walls reveal the decay of the school, with little left standing to remind one of its former purpose."
STREET,outside,first,"The cracked asphalt stretches into the horizon, lined with abandoned vehicles and overgrown weeds."
STREET,outside,first,"The asphalt is cracked and riddled with potholes, weeds sprouting defiantly through the gaps."
STREET,outside,first,"Abandoned vehicles line the street, their windows shattered and frames rusting."
STREET,outside,first,"Streetlights stand crooked, their bulbs long shattered, casting eerie shadows in the moonlight."
STREET,outside,first,"Discarded trash and broken furniture are strewn across the sidewalk, untouched for years."
STREET,outside,first,"The faded markings on the road are barely visible, worn away by time and neglect."
STREET,outside,second,"Power lines dangle precariously, casting strange shadows in the dim light."
STREET,outside,second,"A traffic light dangles precariously from its wires, swaying in the breeze."
STREET,outside,second,"Graffiti covers the walls of nearby buildings, some of it fresh, some faded beyond recognition."
STREET,outside,second,"A stray newspaper flutters down the street, its print blurred and illegible."
STREET,outside,second,"A lone fire hydrant leaks water, creating a small puddle that reflects the dreary surroundings."
STREET,outside,second,The distant sound of a barking dog echoes through the otherwise silent neighborhood.
STREET,outside,third,"The wind whistles through the shattered windows of nearby buildings, carrying the scent of decay."
STREET,outside,third,"A faint trail of footprints leads off into the distance, vanishing into the dust-covered road."
STREET,outside,third,"The smell of mildew and decay hangs in the air, carried by the faintest of breezes."
STREET,outside,third,"A toppled mailbox lies in the gutter, its door hanging open and empty."
STREET,outside,third,"Shattered glass glitters in the sunlight, remnants of long-broken windows."
STREET,outside,third,The oppressive quiet is broken only by the faint hum of distant power lines.
WAREHOUSE,inside,first,"Rows of empty shelves stretch out into the darkness, their contents long gone."
WAREHOUSE,inside,first,"The floor is littered with broken crates and rusted machinery, remnants of a time long past."
WAREHOUSE,inside,first,"The air is thick with dust, and the faint smell of oil and metal lingers in the otherwise still atmosphere."
WAREHOUSE,inside,first,"Rows of empty shelves line the walls, some sagging under the weight of forgotten materials and broken equipment."
WAREHOUSE,inside,first,"The interior is dimly lit by flickering overhead lights, casting long shadows across the abandoned space."
WAREHOUSE,inside,first,"The echo of your footsteps reverberates in the vast emptiness of the warehouse, adding to the sense of isolation."
WAREHOUSE,inside,second,"The air is thick with the smell of mildew and rust, punctuated by creaking steel beams."
WAREHOUSE,inside,second,"Rusting industrial equipment sits in the corners, covered in layers of dust and debris from years of disuse."
WAREHOUSE,inside,second,"The walls are stained with oil and grime, the once-pristine concrete floors now cracked and uneven."
WAREHOUSE,inside,second,"Stacks of abandoned boxes line the shelves, some crushed under the weight of others, their contents spilling out."
WAREHOUSE,inside,second,"The overhead lights flicker sporadically, casting an unsettling glow over the cluttered aisles and abandoned workstations."
WAREHOUSE,inside,second,"A faint squeak of metal echoes through the air as the building shifts, adding to the eerie atmosphere."
WAREHOUSE,inside,third,A tangle of broken pallets and smashed crates litters the floor.
WAREHOUSE,inside,third,The silence inside the warehouse is broken only by the occasional drip of water leaking from the damaged roof.
WAREHOUSE,inside,third,"A single broken window lets in a shaft of light, illuminating the dust particles floating in the air."
WAREHOUSE,inside,third,"The floor is covered in layers of grime and rust, with tools scattered about and remnants of forgotten projects."
WAREHOUSE,inside,third,"Old metal beams creak overhead, and the occasional rat scurries across the floor, startled by your presence."
WAREHOUSE,inside,third,"A faint smell of decay and rust hangs in the air, with the distant sound of wind whistling through cracks in the walls."
WAREHOUSE,outside,first,"The massive metal doors are dented and rusted, barely hanging onto their tracks."
WAREHOUSE,outside,first,The large metal doors of the warehouse are rusted and barely hanging on their tracks.
WAREHOUSE,outside,first,"The warehouse looms in front of you, its exterior scarred by years of neglect and weathered by time."
WAREHOUSE,outside,first,"A broken loading dock stands at the entrance, with remnants of old crates scattered around the perimeter."
WAREHOUSE,outside,first,"The roof of the warehouse is caved in in some places, and the windows are completely shattered."
WAREHOUSE,outside,first,"The exterior is covered in graffiti, with some of the once-clear signage now faded and barely legible."
WAREHOUSE,outside,second,The building's gray exterior is marked with faded company logos and peeling paint.
WAREHOUSE,outside,second,"The warehouse is surrounded by overgrown grass, and the cracked concrete path leading to the entrance is almost completely overtaken."
WAREHOUSE,outside,second,"The steel structure is dented and battered, with parts of it missing from years of neglect."
WAREHOUSE,outside,second,"A rusted chain-link fence surrounds the area, and the ground is littered with broken debris and discarded tools."
WAREHOUSE,outside,second,"The exterior of the warehouse is weather-beaten, with rust stains streaking down the walls where rainwater has run off."
WAREHOUSE,outside,second,"Faded signs still cling to the walls, remnants of what once was a thriving hub of activity."
WAREHOUSE,outside,third,Broken windows reveal towering shelves of debris inside the structure.
